removed_stage,variant_id,operator_family,source_stratum,baseline_first_destination,outcome_without_stage,fate
schema_validation,V0315,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0316,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0305,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0301,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0304,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0306,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0307,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0302,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0303,F6,directed,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0338,F6,fuzz,escape,escape,baseline_escape
schema_validation,V0339,F6,fuzz,escape,escape,baseline_escape
schema_validation,V0344,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0348,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0322,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0323,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0324,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0325,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0340,F6,fuzz,escape,escape,baseline_escape
schema_validation,V0349,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0328,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0353,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0335,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0329,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0341,F6,fuzz,escape,escape,baseline_escape
schema_validation,V0350,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0326,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0330,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0327,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0351,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0354,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0331,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0332,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0333,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0345,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0352,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0342,F6,fuzz,escape,escape,baseline_escape
schema_validation,V0355,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0343,F6,fuzz,escape,escape,baseline_escape
schema_validation,V0334,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0346,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0356,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0347,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0336,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0337,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0357,F6,fuzz,schema_validation,single_artifact_validator,absorbed_by_later_layer
schema_validation,V0364,F7,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
schema_validation,V0362,F7,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
schema_validation,V0363,F7,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
schema_validation,V0365,F7,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
schema_validation,V0361,F7,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
single_artifact_validator,V0047,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0050,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0046,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0049,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0048,F1,directed,single_artifact_validator,approval_hash_binding,absorbed_by_later_layer
single_artifact_validator,V0052,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0045,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0051,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0055,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0058,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0054,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0057,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0056,F1,directed,single_artifact_validator,approval_hash_binding,absorbed_by_later_layer
single_artifact_validator,V0060,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0053,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0059,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0039,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0042,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0038,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0041,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0040,F1,directed,single_artifact_validator,approval_hash_binding,absorbed_by_later_layer
single_artifact_validator,V0036,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0037,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0044,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0035,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0043,F1,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0009,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0012,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0008,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0011,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0010,F1,directed,single_artifact_validator,approval_hash_binding,absorbed_by_later_layer
single_artifact_validator,V0006,F1,directed,escape,escape,baseline_escape
single_artifact_validator,V0007,F1,directed,escape,escape,baseline_escape
single_artifact_validator,V0014,F1,directed,escape,escape,baseline_escape
single_artifact_validator,V0005,F1,directed,escape,escape,baseline_escape
single_artifact_validator,V0013,F1,directed,escape,escape,baseline_escape
single_artifact_validator,V0002,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0004,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0001,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0003,F1,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0031,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0026,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0019,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0015,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0032,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0033,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0020,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0021,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0016,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0027,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0028,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0017,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0029,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0024,F1,fuzz,escape,escape,baseline_escape
single_artifact_validator,V0022,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0030,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0023,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0018,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0034,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0025,F1,fuzz,escape,escape,baseline_escape
single_artifact_validator,V0068,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
single_artifact_validator,V0070,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
single_artifact_validator,V0069,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
single_artifact_validator,V0062,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
single_artifact_validator,V0061,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
single_artifact_validator,V0066,F2,directed,single_artifact_validator,cross_artifact_preflight,absorbed_by_later_layer
single_artifact_validator,V0067,F2,directed,single_artifact_validator,cross_artifact_preflight,absorbed_by_later_layer
single_artifact_validator,V0063,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
single_artifact_validator,V0064,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
single_artifact_validator,V0109,F2,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0110,F2,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0071,F2,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0065,F2,directed,schema_validation,schema_validation,other_stage_first_hit
single_artifact_validator,V0118,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0119,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0117,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0120,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0116,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0115,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0112,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0111,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0114,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0113,F2,directed,approval_hash_binding,approval_hash_binding,other_stage_first_hit
single_artifact_validator,V0103,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
